Cell	CellType	Plot_X	Plot_Y
GSM2658063	Sst.Npy.Zbtb20	18.352748	-22.806321
GSM2658096	Pvalb.C1ql1.Pvalb	-40.959575	-84.46896
GSM2658101	Cacna2d1.Lhx6.Reln	-57.56981	-36.731932
GSM2658124	Pvalb.Tac1.Syt2	-8.349082000000001	-73.116742
GSM2658149	Sst.Erbb4.Crh	10.880931	-42.017431
GSM2658154	Cacna2d1.Lhx6.Reln	-46.013337	-24.966185
GSM2658188	Cacna2d1.Lhx6.Vwa5a	-51.38326	-24.200465
GSM2658245	Pvalb.Tac1.Syt2	-9.749738	-61.328767000000006
GSM2658295	Cacna2d1.Lhx6.Reln	-57.16394200000001	-34.08939
GSM2658300	Cacna2d1.Lhx6.Reln	-56.90115400000001	-46.728057
GSM2658363	Pvalb.Tac1.Syt2	-5.617436	-57.53456
GSM2658364	Cacna2d1.Lhx6.Reln	-45.671438	-23.676911
GSM2658369	Cacna2d1.Lhx6.Reln	-58.532529	-40.924535
GSM2658445	Sst.Npy.Cort	24.496834	-49.636834
GSM2658464	Sst.Pnoc.Pvalb	15.436913	-23.61724
GSM2658499	Sst.Pnoc.Calb1.Igfbp5	24.856024	-49.834891
GSM2658503	Cacna2d1.Lhx6.Reln	-50.790346	-19.584703
GSM2658514	Pvalb.C1ql1.Pvalb	-47.065138	-78.46298399999998
GSM2658606	Sst.Pnoc.Pvalb	6.4111480000000025	-36.643585
GSM2658630	Pvalb.Tac1.Akr1c18	-0.066624	-76.43470500000002
GSM2658641	Sst.Npy.Cort	22.831928	-49.991179
GSM2658658	Sst.Npy.Zbtb20	15.458208	-23.606993
GSM2658682	Pvalb.Tac1.Akr1c18	-4.691604	-63.14044499999999
GSM2658706	Pvalb.C1ql1.Pvalb	-51.458821	-91.920018
GSM2658737	Pvalb.C1ql1.Cpne5	-43.865768	-73.10338399999998
GSM2658818	Pvalb.Tac1.Akr1c18	-6.051231	-71.836427
GSM2658840	Pvalb.C1ql1.Cpne5	-39.818329	-81.295436
GSM2658875	Pvalb.Tac1.Sst	-0.123157	-58.12075
GSM2658882	Pvalb.C1ql1.Cpne5	-41.666057	-74.235908
GSM2658894	Pvalb.Tac1.Syt2	-3.605852	-56.123791
GSM2658900	Pvalb.Tac1.Sst	8.86433	-52.951629
GSM2658966	Cacna2d1.Lhx6.Reln	-46.21165300000001	-21.196328
GSM2659003	Sst.Pnoc.Pvalb	27.904358	-33.757047
GSM2659032	Pvalb.C1ql1.Npy	-54.249917	-76.72099399999998
GSM2659047	Cacna2d1.Lhx6.Reln	-48.921536	-38.122432
GSM2659069	Sst.Pnoc.Calb1.Pvalb	13.953432	-39.53168
GSM2659152	Pvalb.Tac1.Akr1c18	-0.874459	-77.230142
GSM2659159	Pvalb.Tac1.Nr4a2	-4.653039	-53.682483
GSM2659160	Sst.Cryab	24.485412	-19.577428
GSM2659163	Pvalb.Tac1.Syt2	-11.566754	-62.413072
GSM2659168	Pvalb.C1ql1.Pvalb	-51.268889	-83.148015
GSM2659175	Pvalb.Tac1.Nr4a2	3.946419	-40.213873
GSM2659181	Cacna2d1.Lhx6.Reln	-49.65957	-27.345193
GSM2659187	Pvalb.Tac1.Akr1c18	3.242364	-71.53265400000002
GSM2659196	Pvalb.C1ql1.Pvalb	-47.353669	-73.580791
GSM2659197	Pvalb.Tac1.Syt2	-6.528165	-65.68411
GSM2659202	Pvalb.C1ql1.Cpne5	-38.499799	-68.606903
GSM2659218	Pvalb.C1ql1.Pvalb	-37.691557	-74.694732
GSM2659220	Sst.Erbb4.Th	13.806559	-43.918179
GSM2659233	Cacna2d1.Lhx6.Reln	-54.242145	-29.968195
GSM2659250	Cacna2d1.Lhx6.Reln	-52.200704	-31.966392
GSM2659258	Pvalb.Tac1.Sst	3.3687949999999995	-60.601234
GSM2659261	Sst.Pnoc.Pvalb	28.430981	-33.216242
GSM2659263	Pvalb.C1ql1.Pvalb	-46.942041	-88.34921800000002
GSM2659264	Pvalb.Tac1.Sst	6.2781949999999975	-65.899672
GSM2659272	Pvalb.C1ql1.Pvalb	-44.334876	-84.784775
GSM2659277	Pvalb.Tac1.Syt2	-8.841747999999997	-48.206701
GSM2659278	Pvalb.Tac1.Syt2	-10.687191	-64.093203
GSM2659289	Pvalb.Tac1.Syt2	-13.197968	-63.356985
GSM2659297	Pvalb.C1ql1.Npy	-52.457285	-63.01209300000001
GSM2659314	Pvalb.C1ql1.Pvalb	-50.228925	-85.308663
GSM2659318	Cacna2d1.Lhx6.Vwa5a	-58.59143	-24.427601
GSM2659330	Pvalb.C1ql1.Cpne5	-40.760406	-78.584932
GSM2659331	Pvalb.C1ql1.Pvalb	-50.345651	-84.18389
GSM2659332	Cacna2d1.Lhx6.Reln	-49.005795	-34.993039
GSM2659336	Pvalb.Tac1.Akr1c18	-1.241202	-78.36420799999998
GSM2659354	Pvalb.Tac1.Nr4a2	-1.489919	-48.210137
GSM2659359	Cacna2d1.Lhx6.Reln	-46.777279	-32.550096999999994
GSM2659360	Cacna2d1.Lhx6.Reln	-49.3572	-32.762448
GSM2659367	Pvalb.Tac1.Syt2	-11.534821	-62.613159
GSM2659374	Pvalb.C1ql1.Npy	-43.61591	-66.61216999999999
GSM2659379	Pvalb.Tac1.Akr1c18	9.010034	-73.035904
GSM2659380	Pvalb.C1ql1.Cpne5	-42.367852	-77.082487
GSM2659384	Sst.Erbb4.Rgs10	-12.755174	-29.90162
GSM2659388	Cacna2d1.Lhx6.Reln	-52.173745	-24.832134
GSM2659389	Cacna2d1.Lhx6.Reln	-56.488288	-31.183346000000004
GSM2659395	Pvalb.Tac1.Sst	4.452163	-60.588701
GSM2659405	Pvalb.Tac1.Sst	-2.718605	-50.432283
GSM2659407	Sst.Pnoc.Pvalb	27.169031	-41.53024600000001
GSM2659419	Sst.Pnoc.Calb1.Pvalb	26.473379	-27.057383
GSM2659422	Cacna2d1.Lhx6.Reln	-58.876411	-24.27810400000001
GSM2659423	Pvalb.Tac1.Akr1c18	0.383456	-69.91346300000001
GSM2659428	Pvalb.C1ql1.Pvalb	-45.050324	-81.439164
GSM2659434	Pvalb.C1ql1.Pvalb	-47.575187	-83.26185
GSM2659436	Pvalb.Tac1.Nr4a2	0.213414	-44.303231
GSM2659437	Cacna2d1.Lhx6.Reln	-44.03009	-25.84305
GSM2659441	Pvalb.Tac1.Akr1c18	-5.654728	-73.40384
GSM2659450	Cacna2d1.Lhx6.Reln	-52.988163	-75.760478
GSM2659458	Sst.Pnoc.Pvalb	9.826312	-72.089332
GSM2659462	Pvalb.Tac1.Nr4a2	-2.165894	-43.552022
GSM2659465	Pvalb.Tac1.Sst	12.344157	-50.931923
GSM2659468	Pvalb.C1ql1.Pvalb	-42.573838	-76.25026
GSM2659486	Sst.Erbb4.Th	6.093476	-47.668435
GSM2659490	Pvalb.C1ql1.Cpne5	-38.900001	-77.15066999999998
GSM2659503	Sst.Erbb4.Crh	14.976507000000002	-42.935347
GSM2659513	Pvalb.Tac1.Akr1c18	-13.360519	-33.589065999999995
GSM2659519	Sst.Erbb4.Th	7.579891	-39.249673
GSM2659521	Pvalb.Tac1.Syt2	-6.088007	-67.36097099999999
GSM2659543	Pvalb.C1ql1.Pvalb	-51.423008	-77.68874699999998
GSM2659553	Sst.Erbb4.Crh	16.996432000000002	-42.276916
GSM2659555	Pvalb.C1ql1.Npy	-51.724135	-72.886034
GSM2659579	Sst.Pnoc.Pvalb	-8.088217	-45.573601
GSM2659580	Cacna2d1.Lhx6.Vwa5a	-51.31107	-26.593284000000004
GSM2659583	Sst.Pnoc.Calb1.Pvalb	27.549836	-30.485573
GSM2659584	Sst.Erbb4.Th	8.625347999999999	-39.108999
GSM2659591	Pvalb.Tac1.Syt2	-10.869333	-55.66905799999999
GSM2659598	Pvalb.C1ql1.Pvalb	-49.254334	-82.533521
GSM2659615	Pvalb.C1ql1.Pvalb	-54.923326	-88.433832
GSM2659619	Sst.Pnoc.Pvalb	-1.707188	-36.821353
GSM2659625	Pvalb.Tac1.Akr1c18	3.121884	-74.127903
GSM2659632	Cacna2d1.Lhx6.Reln	-46.204037	-31.749551
GSM2659654	Pvalb.C1ql1.Pvalb	-49.023049	-91.518153
GSM2659655	Pvalb.Tac1.Syt2	-10.904075	-49.728464
GSM2659660	Sst.Erbb4.Rgs10	-15.062795	-32.636159
GSM2659668	Pvalb.Tac1.Akr1c18	-2.668906	-78.668328
GSM2659672	Pvalb.Tac1.Sst	11.803082	-52.97626800000001
GSM2659683	Pvalb.Tac1.Sst	-7.675354	-52.30604500000001
GSM2659694	Cacna2d1.Lhx6.Reln	-47.741411	-33.801184
GSM2659696	Pvalb.Tac1.Syt2	-6.637986	-64.373013
GSM2659714	Pvalb.Tac1.Syt2	-6.388258	-56.207109
GSM2659720	Pvalb.C1ql1.Pvalb	-45.510767	-87.592007
GSM2659721	Pvalb.C1ql1.Pvalb	-52.089296	-84.351304
GSM2659724	Pvalb.Tac1.Akr1c18	0.666393	-71.75835699999998
GSM2659737	Sst.Pnoc.Pvalb	-1.6399560000000002	-36.361335
GSM2659742	Pvalb.Tac1.Syt2	-7.616959	-37.671553
GSM2659747	Pvalb.Tac1.Syt2	0.468217	-60.25276700000001
GSM2659755	Sst.Pnoc.Pvalb	26.534989000000003	-27.086079
GSM2659769	Pvalb.C1ql1.Pvalb	-49.045376	-87.933918
GSM2659805	Pvalb.Tac1.Nr4a2	-4.279922	-43.735552
GSM2659817	Sst.Npy.Cort	22.212556	-30.664379
GSM2659821	Pvalb.C1ql1.Cpne5	-37.864626	-69.042642
GSM2659824	Sst.Erbb4.Crh	12.2829	-44.649229
GSM2659829	Pvalb.Tac1.Syt2	-9.321662	-50.625423
GSM2659832	Pvalb.C1ql1.Cpne5	-38.326017	-71.47828299999998
GSM2659834	Pvalb.Tac1.Sst	10.759827	-57.79564499999999
GSM2659835	Pvalb.C1ql1.Pvalb	-50.562052	-92.995317
GSM2659838	Pvalb.Tac1.Akr1c18	-8.064053	-70.463662
GSM2659844	Pvalb.C1ql1.Cpne5	-40.721675	-81.75339699999998
GSM2659855	Sst.Npy.Cort	24.666897	-30.548043
GSM2659863	Pvalb.Tac1.Akr1c18	-8.87016	-69.997504
GSM2659867	Pvalb.C1ql1.Cpne5	-37.141281	-71.396799
GSM2659871	Pvalb.C1ql1.Pvalb	-47.542144	-74.908816
GSM2659873	Sst.Erbb4.Th	8.931186	-46.48525
GSM2659885	Pvalb.Tac1.Sst	4.340154	-51.289373
GSM2659891	Pvalb.Tac1.Nr4a2	0.5747260000000001	-42.053941
GSM2659907	Pvalb.Tac1.Nr4a2	-5.995719	-47.32405
GSM2659919	Sst.Erbb4.Rgs10	-12.822847	-31.339382
GSM2659921	Pvalb.C1ql1.Npy	-48.678205	-71.95888199999997
GSM2659923	Cacna2d1.Lhx6.Reln	-47.594574	-32.260545
GSM2659944	Pvalb.Tac1.Akr1c18	1.310627	-76.915645
GSM2659946	Pvalb.Tac1.Syt2	-8.454185	-50.815007
GSM2659959	Cacna2d1.Ndnf.Npy	-42.268901	-19.272307
GSM2659961	Pvalb.Tac1.Sst	6.802637	-65.35749200000001
GSM2659964	Pvalb.Tac1.Sst	-8.664947	-55.008951
GSM2659969	Sst.Pnoc.Pvalb	6.8478080000000014	-37.10359
GSM2659970	Pvalb.C1ql1.Pvalb	-42.67185900000001	-84.026185
GSM2659975	Cacna2d1.Lhx6.Reln	-45.536654	-30.46256
GSM2659999	Pvalb.Tac1.Nr4a2	-2.751001	-42.194896
GSM2660007	Pvalb.C1ql1.Pvalb	-34.73846	-71.129775
GSM2660019	Pvalb.Tac1.Nr4a2	1.972547	-45.186276
GSM2660029	Pvalb.Tac1.Nr4a2	-1.83496	-43.120238
GSM2660032	Pvalb.Tac1.Nr4a2	-3.421714	-48.87881
GSM2660042	Pvalb.C1ql1.Cpne5	-39.106971	-70.24015
GSM2660055	Pvalb.Tac1.Sst	6.212332	-65.80006800000001
GSM2660056	Cacna2d1.Lhx6.Vwa5a	-50.443039	-25.737496
GSM2660059	Pvalb.Tac1.Akr1c18	-4.857672	-69.269423
GSM2660060	Pvalb.C1ql1.Cpne5	-45.155002	-76.750923
GSM2660061	Pvalb.Tac1.Akr1c18	-3.988736	-69.530686
GSM2660062	Pvalb.Tac1.Sst	12.40957	-44.235885
GSM2660068	Sst.Erbb4.Th	-1.654102	-45.477355
GSM2660077	Cacna2d1.Lhx6.Reln	-57.002948	-30.342755
GSM2660091	Pvalb.Tac1.Syt2	-8.166931	-62.55751
GSM2660100	Pvalb.C1ql1.Pvalb	-51.895588	-80.011668
GSM2660139	Pvalb.Tac1.Syt2	-9.464959	-67.408045
GSM2660147	Cacna2d1.Lhx6.Reln	-46.101772	-19.903192
GSM2660153	Cacna2d1.Lhx6.Reln	-55.70986	-17.928914000000006
GSM2660157	Sst.Pnoc.Pvalb	26.156524	-42.413722
GSM2660162	Cacna2d1.Lhx6.Vwa5a	-50.466589	-25.933844
GSM2660172	Pvalb.C1ql1.Pvalb	-55.912074	-88.772795
GSM2660174	Sst.Pnoc.Pvalb	-6.9867300000000006	-34.237291
GSM2660186	Cacna2d1.Lhx6.Reln	-54.922175	-26.620049
GSM2660200	Pvalb.Tac1.Syt2	-13.069902	-63.741142
GSM2660209	Pvalb.Tac1.Nr4a2	-5.790266	-44.282474
GSM2660214	Sst.Pnoc.Pvalb	24.995532	-39.733094
GSM2660221	Sst.Npy.Cort	21.770424	-30.722603000000003
GSM2660222	Pvalb.C1ql1.Pvalb	-55.025448	-83.58081700000002
GSM2660223	Sst.Pnoc.Calb1.Pvalb	23.436251	-36.388367
GSM2660224	Pvalb.Tac1.Akr1c18	-2.391121	-79.80470600000002
GSM2660226	Pvalb.C1ql1.Pvalb	-47.051605	-73.882101
GSM2660231	Pvalb.C1ql1.Pvalb	-53.293589	-78.518603
GSM2660235	Cacna2d1.Lhx6.Reln	-45.121061	-28.143187
GSM2660238	Pvalb.C1ql1.Pvalb	-48.67302	-93.395442
GSM2660247	Pvalb.C1ql1.Pvalb	-46.496261	-83.42514
GSM2660248	Sst.Erbb4.Th	6.369712	-38.757723
GSM2660251	Pvalb.Tac1.Akr1c18	-8.956511	-33.381032
GSM2660254	Pvalb.C1ql1.Pvalb	-50.213584	-78.77555600000002
GSM2660280	Pvalb.Tac1.Syt2	-9.545123	-54.248533
GSM2660281	Cacna2d1.Lhx6.Reln	-49.115715	-35.83209799999999
GSM2660289	Pvalb.Tac1.Sst	11.336924	-50.944789
GSM2660292	Pvalb.Tac1.Syt2	-9.43842	-50.951297
GSM2660297	Cacna2d1.Lhx6.Reln	-54.47169	-18.350289
GSM2660305	Sst.Erbb4.Th	7.7823449999999985	-47.839537
GSM2660307	Cacna2d1.Ndnf.Npy	-42.692906	-19.511394
GSM2660323	Pvalb.C1ql1.Pvalb	-52.134421	-88.631035
GSM2660329	Pvalb.Tac1.Syt2	-9.748501	-67.988939
GSM2660333	Pvalb.Tac1.Syt2	-6.716386999999999	-63.73895600000001
GSM2660338	Cacna2d1.Lhx6.Vwa5a	-56.068149	-26.038008
GSM2660345	Pvalb.C1ql1.Cpne5	-36.314702	-71.68043
GSM2660354	Pvalb.C1ql1.Cpne5	-37.821066	-71.377673
GSM2660359	Pvalb.C1ql1.Pvalb	-44.84323	-82.195813
GSM2660361	Sst.Pnoc.Calb1.Pvalb	18.343697	-37.655094
GSM2660376	Sst.Erbb4.Th	5.253901	-46.820779
GSM2660387	Pvalb.Tac1.Sst	6.3113199999999985	-60.304954
GSM2660388	Pvalb.C1ql1.Pvalb	-55.715334	-82.986526
GSM2660397	Pvalb.C1ql1.Cpne5	-37.924194	-73.21094000000002
GSM2660398	Sst.Erbb4.Crh	15.556551	-42.470246
GSM2660400	Sst.Erbb4.Crh	17.924548	-38.598098
GSM2660412	Cacna2d1.Lhx6.Reln	-51.22127800000001	-36.106358
GSM2660423	Pvalb.Tac1.Sst	2.53937	-60.30151899999999
GSM2660430	Pvalb.C1ql1.Cpne5	-38.73403	-78.757172
GSM2660455	Pvalb.Tac1.Sst	11.895731	-50.763885
GSM2660457	Sst.Pnoc.Pvalb	25.098609	-40.126258
GSM2660465	Pvalb.C1ql1.Cpne5	-40.562884	-68.943735
GSM2660473	Sst.Erbb4.Rgs10	28.765833	-20.270801
GSM2660480	Cacna2d1.Lhx6.Reln	-49.702815	-24.246895
GSM2660491	Pvalb.C1ql1.Pvalb	-47.946933	-78.106341
GSM2660492	Cacna2d1.Lhx6.Vwa5a	-50.11205800000001	-26.62016400000001
GSM2660506	Sst.Pnoc.Calb1.Pvalb	10.274114	-38.584776
GSM2660509	Sst.Cryab	-54.030832	-35.191194
GSM2660515	Pvalb.C1ql1.Cpne5	-36.527402	-76.79138499999998
GSM2660517	Sst.Pnoc.Pvalb	9.934785	-72.258409
GSM2660522	Sst.Pnoc.Pvalb	28.23685200000001	-29.229585
GSM2660542	Sst.Erbb4.Crh	13.409	-40.165356
GSM2660544	Pvalb.Tac1.Nr4a2	2.0377970000000003	-40.737867
GSM2660552	Pvalb.C1ql1.Pvalb	-52.130891	-79.996542
GSM2660558	Pvalb.C1ql1.Cpne5	-42.600863	-81.892798
GSM2660560	Pvalb.C1ql1.Pvalb	-52.05522	-87.615593
GSM2660567	Pvalb.C1ql1.Cpne5	-37.486282	-79.80392900000002
GSM2660575	Cacna2d1.Lhx6.Reln	-52.105711	-26.957144
GSM2660580	Pvalb.C1ql1.Cpne5	-39.190747	-68.476375
GSM2660582	Pvalb.Tac1.Akr1c18	-5.691733	-77.100351
GSM2660588	Pvalb.C1ql1.Cpne5	-41.53923	-82.267212
GSM2660589	Pvalb.Tac1.Syt2	-10.030699	-66.49117700000001
GSM2660603	Pvalb.Tac1.Nr4a2	-5.671878	-41.572244
GSM2660606	Cacna2d1.Lhx6.Reln	-46.41616	-20.241015
GSM2660610	Pvalb.Tac1.Nr4a2	-2.881934	-43.03332
GSM2660615	Pvalb.C1ql1.Pvalb	-48.754783	-80.399111
GSM2660628	Pvalb.Tac1.Syt2	-10.732875	-49.48236
GSM2660635	Pvalb.C1ql1.Cpne5	-39.901939	-79.45448499999998
GSM2660637	Pvalb.Tac1.Nr4a2	-3.706888	-48.449919
GSM2660638	Sst.Erbb4.Th	8.408532000000001	-38.137592
GSM2660643	Cacna2d1.Lhx6.Reln	-58.13001600000001	-46.251051
GSM2660647	Pvalb.Tac1.Syt2	-5.873641	-52.156772
GSM2660652	Cacna2d1.Lhx6.Vwa5a	-53.18306800000001	-24.422379
GSM2660674	Pvalb.Tac1.Sst	6.354038	-60.294472
GSM2660675	Pvalb.C1ql1.Pvalb	-35.104296999999995	-70.735304
GSM2660677	Pvalb.C1ql1.Cpne5	-40.121142	-76.897527
GSM2660690	Pvalb.C1ql1.Cpne5	-46.773716	-81.931289
GSM2660704	Pvalb.Tac1.Sst	-3.694382	-53.608595
GSM2660705	Pvalb.Tac1.Nr4a2	-2.5917060000000003	-40.263427
GSM2660708	Cacna2d1.Lhx6.Reln	-45.532379	-34.869145
GSM2660714	Pvalb.C1ql1.Cpne5	-37.96961	-68.325523
GSM2660726	Sst.Pnoc.Pvalb	28.364605	-35.766416
GSM2660745	Cacna2d1.Lhx6.Reln	-47.180163	-35.83117100000001
GSM2660750	Pvalb.C1ql1.Pvalb	-36.486519	-68.90822800000001
GSM2660755	Pvalb.Tac1.Nr4a2	0.579721	-44.181779
GSM2660763	Pvalb.C1ql1.Npy	-47.873187	-72.35465400000002
GSM2660775	Pvalb.Tac1.Syt2	-8.454844	-49.806406
GSM2660784	Sst.Pnoc.Calb1.Pvalb	18.392587	-37.652061
GSM2660787	Pvalb.C1ql1.Pvalb	-43.605626	-84.38284499999997
GSM2660815	Sst.Erbb4.Crh	11.335152	-43.645455
GSM2660821	Pvalb.Tac1.Nr4a2	-7.54038	-47.589155
GSM2660825	Pvalb.Tac1.Sst	7.411307000000001	-47.074594
GSM2660827	Pvalb.Tac1.Akr1c18	5.497474	-72.529815
GSM2660831	Pvalb.C1ql1.Pvalb	-51.26809	-87.612158
GSM2660832	Cacna2d1.Lhx6.Reln	-48.11681	-20.327491
GSM2660834	Cacna2d1.Lhx6.Reln	-50.762666	-19.669576
GSM2660838	Cacna2d1.Lhx6.Reln	-50.29887	-36.389792
GSM2660850	Cacna2d1.Lhx6.Vwa5a	-58.688846	-26.907011
GSM2660862	Cacna2d1.Ndnf.Npy	-42.161582	-19.211167
GSM2660870	Pvalb.C1ql1.Pvalb	-50.369864	-81.970504
GSM2660872	Cacna2d1.Lhx6.Reln	-50.733376	-30.355135
GSM2660876	Pvalb.C1ql1.Pvalb	-47.806732	-92.319355
GSM2660882	Pvalb.C1ql1.Pvalb	-46.535625	-86.24553399999998
GSM2660886	Pvalb.Tac1.Syt2	-8.469901	-66.156058
GSM2660891	Pvalb.Tac1.Akr1c18	-2.326764	-77.158558
GSM2660894	Cacna2d1.Lhx6.Reln	-51.927933	-23.566561
GSM2660905	Pvalb.Tac1.Sst	4.052222	-60.56834300000001
GSM2660916	Pvalb.C1ql1.Pvalb	-52.78484	-78.23224499999998
GSM2660919	Pvalb.Tac1.Nr4a2	1.263768	-49.254076
GSM2660920	Pvalb.C1ql1.Cpne5	-37.85642100000001	-70.07283000000001
GSM2660922	Cacna2d1.Lhx6.Reln	-50.028494	-32.811364000000005
GSM2660933	Sst.Erbb4.Rgs10	24.963067	-18.572859
GSM2660934	Pvalb.Tac1.Sst	10.370057	-71.93289
GSM2660940	Pvalb.Tac1.Nr4a2	-2.411287	-48.264628
GSM2660941	Pvalb.C1ql1.Npy	-40.282751	-67.247309
GSM2660945	Pvalb.C1ql1.Pvalb	-48.948508	-90.973637
GSM2660948	Pvalb.Tac1.Syt2	-10.026758	-62.806208
GSM2660961	Sst.Npy.Serpine2	23.217525	-36.523477
GSM2660978	Pvalb.Tac1.Syt2	-11.931617	-67.51321899999999
GSM2660990	Pvalb.Tac1.Sst	9.924461	-50.010398
GSM2661014	Pvalb.Tac1.Sst	10.581684	-50.566582
GSM2661016	Pvalb.Tac1.Sst	11.160881	-47.982839
GSM2661020	Pvalb.C1ql1.Cpne5	-38.093535	-67.753848
GSM2661029	Pvalb.C1ql1.Pvalb	-7.271456	-31.366112
GSM2661030	Pvalb.C1ql1.Pvalb	-46.538713	-78.71106400000002
GSM2661034	Pvalb.Tac1.Sst	-10.616768	-56.062992
GSM2661036	Pvalb.Tac1.Sst	13.234774	-50.245872
GSM2661040	Pvalb.Tac1.Akr1c18	0.165115	-76.961455
GSM2661056	Cacna2d1.Lhx6.Reln	-52.629149	-25.567339
GSM2661066	Sst.Erbb4.Crh	9.790976	-40.737053
GSM2661067	Pvalb.Tac1.Syt2	-7.20268	-57.94078
GSM2661076	Cacna2d1.Lhx6.Reln	-55.424321	-17.719316
GSM2661086	Pvalb.Tac1.Sst	6.600911999999999	-56.378014
GSM2661105	Pvalb.Tac1.Syt2	-8.182278	-44.013854
GSM2661119	Pvalb.Tac1.Sst	7.0717919999999985	-45.269562
