Cell	CellType	X	Y
GSM2660032	Pvalb.Tac1.Nr4a2	2.009025812149048	6.312243938446045
GSM2660042	Pvalb.C1ql1.Cpne5	-1.2853763103485107	6.358469009399414
GSM2660055	Pvalb.Tac1.Sst	2.173835277557373	5.631514549255371
GSM2660059	Pvalb.Tac1.Akr1c18	2.6602683067321777	3.5183379650115967
GSM2660060	Pvalb.C1ql1.Cpne5	-0.38262850046157837	5.944805145263672
GSM2660061	Pvalb.Tac1.Akr1c18	2.4728493690490723	3.616072416305542
GSM2660062	Pvalb.Tac1.Sst	3.9089136123657227	4.977703094482422
GSM2660091	Pvalb.Tac1.Syt2	2.453028440475464	4.102839946746826
GSM2660100	Pvalb.C1ql1.Pvalb	-0.9849576354026794	4.151609420776367
GSM2660139	Pvalb.Tac1.Syt2	2.818542242050171	3.861943483352661
GSM2660172	Pvalb.C1ql1.Pvalb	-0.07661987096071243	3.261565923690796
GSM2660200	Pvalb.Tac1.Syt2	2.8029489517211914	4.654776096343994
GSM2660209	Pvalb.Tac1.Nr4a2	3.011258840560913	5.911037921905518
GSM2660222	Pvalb.C1ql1.Pvalb	-1.2995656728744507	5.790968418121338
GSM2660224	Pvalb.Tac1.Akr1c18	1.0498467683792114	3.4032580852508545
GSM2660226	Pvalb.C1ql1.Pvalb	-0.13620974123477936	4.888175010681152
GSM2660231	Pvalb.C1ql1.Pvalb	-0.12008330225944519	4.270919322967529
GSM2660238	Pvalb.C1ql1.Pvalb	-0.5765823721885681	2.9808542728424072
GSM2660247	Pvalb.C1ql1.Pvalb	0.17545445263385773	4.9243574142456055
GSM2660251	Pvalb.Tac1.Akr1c18	0.8696520924568176	6.8640313148498535
GSM2660254	Pvalb.C1ql1.Pvalb	-1.281571865081787	4.348404407501221
GSM2660280	Pvalb.Tac1.Syt2	2.784191846847534	4.959287166595459
GSM2660289	Pvalb.Tac1.Sst	4.021308898925781	5.507907390594482
GSM2660292	Pvalb.Tac1.Syt2	3.6131677627563477	5.701766014099121
GSM2660323	Pvalb.C1ql1.Pvalb	-0.6443029046058655	3.62457537651062
GSM2660329	Pvalb.Tac1.Syt2	2.642850875854492	3.7544686794281006
GSM2660333	Pvalb.Tac1.Syt2	3.042267322540283	5.850350856781006
GSM2660345	Pvalb.C1ql1.Cpne5	-0.26800820231437683	6.768470287322998
GSM2660354	Pvalb.C1ql1.Cpne5	-0.3402377665042877	5.4912824630737305
GSM2660359	Pvalb.C1ql1.Pvalb	-1.4607328176498413	4.552299976348877
GSM2660387	Pvalb.Tac1.Sst	3.9228522777557373	6.257896423339844
GSM2660388	Pvalb.C1ql1.Pvalb	-1.140808343887329	4.324197769165039
GSM2660397	Pvalb.C1ql1.Cpne5	-1.8897736072540283	5.425924777984619
GSM2660423	Pvalb.Tac1.Sst	3.2373247146606445	5.654483795166016
GSM2660430	Pvalb.C1ql1.Cpne5	-0.23253396153450012	5.376861095428467
GSM2660455	Pvalb.Tac1.Sst	3.3991880416870117	6.753068923950195
GSM2660465	Pvalb.C1ql1.Cpne5	0.5145353674888611	6.724269866943359
GSM2660491	Pvalb.C1ql1.Pvalb	-0.9731031060218811	5.527744770050049
GSM2660515	Pvalb.C1ql1.Cpne5	-0.8283255100250244	6.069792747497559
GSM2660544	Pvalb.Tac1.Nr4a2	2.6652841567993164	6.397311687469482
GSM2660552	Pvalb.C1ql1.Pvalb	0.007037756964564323	4.413613319396973
GSM2660558	Pvalb.C1ql1.Cpne5	-1.4106361865997314	5.990605354309082
GSM2660560	Pvalb.C1ql1.Pvalb	-1.5235873460769653	4.881453990936279
GSM2660567	Pvalb.C1ql1.Cpne5	-0.5284023880958557	5.749621868133545
GSM2660580	Pvalb.C1ql1.Cpne5	0.015437694266438484	6.27375602722168
GSM2660582	Pvalb.Tac1.Akr1c18	-1.491661548614502	6.230646133422852
GSM2660588	Pvalb.C1ql1.Cpne5	-1.486558437347412	5.3224663734436035
GSM2660589	Pvalb.Tac1.Syt2	1.9249082803726196	4.290760040283203
GSM2660603	Pvalb.Tac1.Nr4a2	1.4645336866378784	6.901749610900879
GSM2660610	Pvalb.Tac1.Nr4a2	1.7993589639663696	6.250236511230469
GSM2660615	Pvalb.C1ql1.Pvalb	-0.3241380453109741	4.442299842834473
GSM2660628	Pvalb.Tac1.Syt2	2.2682878971099854	6.731866359710693
GSM2660635	Pvalb.C1ql1.Cpne5	-1.5333861112594604	4.875707626342773
GSM2660637	Pvalb.Tac1.Nr4a2	3.673469066619873	6.3048481941223145
GSM2660647	Pvalb.Tac1.Syt2	1.3226953744888306	4.369767665863037
GSM2660674	Pvalb.Tac1.Sst	3.6624341011047363	6.558499336242676
GSM2660675	Pvalb.C1ql1.Pvalb	0.49591556191444397	7.044170379638672
GSM2660677	Pvalb.C1ql1.Cpne5	-0.13505618274211884	6.016282558441162
GSM2660690	Pvalb.C1ql1.Cpne5	-1.123845100402832	3.1455256938934326
GSM2660704	Pvalb.Tac1.Sst	3.6599678993225098	5.171877861022949
GSM2660705	Pvalb.Tac1.Nr4a2	2.4122157096862793	6.604629039764404
GSM2660714	Pvalb.C1ql1.Cpne5	0.013672311790287495	6.5151495933532715
GSM2660750	Pvalb.C1ql1.Pvalb	0.5957977771759033	6.655435562133789
GSM2660755	Pvalb.Tac1.Nr4a2	2.901055335998535	5.598231792449951
GSM2660763	Pvalb.C1ql1.Npy	-0.7697134017944336	6.70103645324707
GSM2660775	Pvalb.Tac1.Syt2	2.411691665649414	6.053797721862793
GSM2660787	Pvalb.C1ql1.Pvalb	-1.5300639867782593	3.5596046447753906
GSM2660821	Pvalb.Tac1.Nr4a2	2.181875467300415	6.197652816772461
GSM2660825	Pvalb.Tac1.Sst	3.958040237426758	5.872227191925049
GSM2660827	Pvalb.Tac1.Akr1c18	1.017422080039978	2.8064465522766113
GSM2660831	Pvalb.C1ql1.Pvalb	-1.5972051620483398	5.738712787628174
GSM2660870	Pvalb.C1ql1.Pvalb	-1.2845898866653442	4.675069332122803
GSM2660876	Pvalb.C1ql1.Pvalb	-0.7389392256736755	4.533385276794434
GSM2660882	Pvalb.C1ql1.Pvalb	-1.0992865562438965	3.293558359146118
GSM2660886	Pvalb.Tac1.Syt2	2.8258237838745117	4.008421421051025
GSM2660891	Pvalb.Tac1.Akr1c18	0.02427618019282818	2.967782497406006
GSM2660905	Pvalb.Tac1.Sst	3.844882011413574	6.410361289978027
GSM2660916	Pvalb.C1ql1.Pvalb	-1.0819638967514038	5.727134704589844
GSM2660919	Pvalb.Tac1.Nr4a2	2.4496943950653076	6.009549617767334
GSM2660920	Pvalb.C1ql1.Cpne5	-0.33762282133102417	6.732685089111328
GSM2660934	Pvalb.Tac1.Sst	1.9963366985321045	4.759317874908447
GSM2660940	Pvalb.Tac1.Nr4a2	3.028869152069092	6.390325546264648
GSM2660941	Pvalb.C1ql1.Npy	0.03153678774833679	6.647423267364502
GSM2660945	Pvalb.C1ql1.Pvalb	-1.3487039804458618	3.891984462738037
GSM2660948	Pvalb.Tac1.Syt2	2.254966974258423	5.814944267272949
GSM2660978	Pvalb.Tac1.Syt2	2.9211316108703613	4.57869291305542
GSM2660990	Pvalb.Tac1.Sst	3.6182045936584473	4.761135578155518
GSM2661014	Pvalb.Tac1.Sst	3.0173087120056152	5.8093485832214355
GSM2661016	Pvalb.Tac1.Sst	3.831354856491089	6.117670059204102
GSM2661020	Pvalb.C1ql1.Cpne5	0.6237143278121948	6.684062957763672
GSM2661029	Pvalb.C1ql1.Pvalb	1.0815895795822144	6.598605155944824
GSM2661030	Pvalb.C1ql1.Pvalb	0.46623897552490234	6.193769454956055
GSM2661034	Pvalb.Tac1.Sst	1.5574828386306763	6.690335750579834
GSM2661036	Pvalb.Tac1.Sst	2.2293810844421387	6.5663886070251465
GSM2661040	Pvalb.Tac1.Akr1c18	0.6170965433120728	2.9239747524261475
GSM2661067	Pvalb.Tac1.Syt2	-0.8934072852134705	3.21431565284729
GSM2661086	Pvalb.Tac1.Sst	4.019207954406738	5.837236404418945
GSM2661105	Pvalb.Tac1.Syt2	1.9302763938903809	6.274001598358154
GSM2661119	Pvalb.Tac1.Sst	2.0609943866729736	7.120665073394775
GSM2661123	Pvalb.Tac1.Sst	1.3329144716262817	3.846196413040161
GSM2661144	Pvalb.Tac1.Syt2	2.60329008102417	4.680373191833496
GSM2661148	Pvalb.Tac1.Syt2	3.001757860183716	5.089181423187256
GSM2661152	Pvalb.C1ql1.Cpne5	0.08286447077989578	6.149217128753662
GSM2661193	Pvalb.C1ql1.Cpne5	-0.17701293528079987	5.630631923675537
GSM2661195	Pvalb.C1ql1.Pvalb	-0.2277717888355255	5.563624858856201
GSM2661204	Pvalb.Tac1.Nr4a2	1.7034748792648315	6.681116580963135
GSM2661210	Pvalb.Tac1.Nr4a2	3.1038403511047363	5.67859411239624
GSM2661218	Pvalb.Tac1.Sst	2.2795541286468506	4.41099739074707
GSM2661249	Pvalb.Tac1.Syt2	2.2494430541992188	3.4557182788848877
GSM2661253	Pvalb.C1ql1.Cpne5	-1.0220372676849365	5.154019832611084
GSM2661265	Pvalb.C1ql1.Pvalb	-0.9455022215843201	5.271437168121338
GSM2661276	Pvalb.C1ql1.Cpne5	-0.18349921703338623	6.327145576477051
GSM2661296	Pvalb.Tac1.Akr1c18	0.2671422064304352	3.1578612327575684
GSM2661298	Pvalb.C1ql1.Npy	0.074259452521801	6.704558372497559
GSM2661315	Pvalb.C1ql1.Npy	-0.46996232867240906	4.6169915199279785
GSM2661329	Pvalb.Tac1.Syt2	0.9042551517486572	4.528039455413818
GSM2661335	Pvalb.Tac1.Nr4a2	2.2049214839935303	6.4823784828186035
GSM2661336	Pvalb.C1ql1.Cpne5	-0.10958773642778397	6.152899265289307
GSM2661340	Pvalb.C1ql1.Cpne5	0.19955001771450043	5.863704681396484
GSM2661352	Pvalb.C1ql1.Pvalb	-1.0222421884536743	3.414022445678711
GSM2661370	Pvalb.Tac1.Syt2	1.8813892602920532	5.780431270599365
GSM2661407	Pvalb.Tac1.Sst	3.6202077865600586	4.9610443115234375
GSM2661422	Pvalb.C1ql1.Pvalb	-0.9640459418296814	3.6896965503692627
GSM2661435	Pvalb.C1ql1.Pvalb	-0.6702553033828735	3.487652063369751
GSM2661449	Pvalb.Tac1.Sst	4.19663667678833	5.3296003341674805
GSM2661451	Pvalb.C1ql1.Npy	-0.8879916667938232	4.213250160217285
GSM2661452	Pvalb.Tac1.Nr4a2	3.0911874771118164	6.296520233154297
GSM2661460	Pvalb.Tac1.Nr4a2	1.3497651815414429	6.80767822265625
GSM2661484	Pvalb.Tac1.Syt2	2.928520679473877	5.051793098449707
GSM2661504	Pvalb.Tac1.Sst	3.761977434158325	5.613007068634033
GSM2661508	Pvalb.C1ql1.Pvalb	-0.8411409854888916	3.943071126937866
GSM2661527	Pvalb.Tac1.Sst	2.9403650760650635	5.981992721557617
GSM2661541	Pvalb.Tac1.Akr1c18	-0.13417236506938934	2.952658176422119
GSM2661546	Pvalb.Tac1.Sst	3.6060028076171875	5.82756233215332
GSM2661553	Pvalb.C1ql1.Cpne5	0.07281839847564697	6.545121669769287
GSM2661556	Pvalb.C1ql1.Pvalb	-0.27385836839675903	4.045258045196533
GSM2661580	Pvalb.C1ql1.Pvalb	-1.039072036743164	4.140763282775879
GSM2661585	Pvalb.Tac1.Syt2	2.9979937076568604	5.109232425689697
GSM2661586	Pvalb.C1ql1.Cpne5	-0.5905308127403259	6.322479248046875
GSM2661590	Pvalb.C1ql1.Pvalb	-1.7559977769851685	4.035507678985596
GSM2661593	Pvalb.Tac1.Akr1c18	0.8480778932571411	2.8539984226226807
GSM2661594	Pvalb.C1ql1.Pvalb	-1.4121100902557373	5.905108451843262
GSM2661600	Pvalb.C1ql1.Npy	-0.09593473374843597	4.62321662902832
GSM2661606	Pvalb.Tac1.Akr1c18	1.2041816711425781	2.7199325561523438
GSM2661607	Pvalb.C1ql1.Npy	0.23876263201236725	6.500937461853027
GSM2661608	Pvalb.Tac1.Syt2	2.9080958366394043	5.547557830810547
GSM2661610	Pvalb.C1ql1.Pvalb	-0.24797336757183075	3.8103442192077637
GSM2661618	Pvalb.Tac1.Akr1c18	0.3005965054035187	2.8350284099578857
GSM2661629	Pvalb.Tac1.Nr4a2	3.7647182941436768	5.521611213684082
GSM2661661	Pvalb.Tac1.Nr4a2	2.110567092895508	6.47373104095459
GSM2661664	Pvalb.C1ql1.Npy	-2.1226806640625	4.418449401855469
GSM2661679	Pvalb.C1ql1.Pvalb	-1.2487764358520508	3.452815294265747
GSM2661682	Pvalb.C1ql1.Pvalb	-0.8122695088386536	4.702540397644043
GSM2661708	Pvalb.C1ql1.Pvalb	-0.030885396525263786	5.231169700622559
GSM2661709	Pvalb.C1ql1.Cpne5	-0.6812816858291626	6.035585403442383
GSM2661722	Pvalb.Tac1.Akr1c18	0.5782420039176941	4.861451148986816
