Lst1	Cd14	Bcl2a1b	P2ry12	Evi2a	Fcgr3	Ccl3	Ucp2	Ccl6	Ccl4	Grap	C1qa	Cxcl16	Cd300c2	Rhog	C1qb	Csf1r	Cd53	Aif1	Spi1	C1qc	Lgals9	Rrad	Fcer1g	Crybb1	Cd37	Tmem119	Itgb5	Il1a	Rnase4	Arhgdib	Ctss	P2ry13	Cd52	Laptm5	Vamp8	Fcrls	Unc93b1	Vwa5a	Ighm	Pld4	Trem2	Cd83	Ccl7	Srgn	Ccl12	Ctsc	Tyrobp	Cmtm6	Tnf	Ly86	Ncf4	C5ar1	Msn	Siglech	Anxa3	Slco2b1	Bcl2a1d	S100a13	Ccl2	F11r	Trav9-4	S100a16	Irf8	Gngt2	Gem	Lyn	Gatm	H2-DMb1	Gmfg	Selenop	Tubb6	Plek	Wasf2	Lpcat2	Klk8	Rab20	Pros1	Igfbp2	Tmem37	Cd68	Dcxr	Olfml3	Slc15a3	Tmem63a	Olig1	Gm10181	Cx3cr1	Mpeg1	Clec5a	Cst7	Rhoc	Osm	Ecscr	Arhgap25	Ntsr2	Limd2	Oaf	Vsir	Ltc4s	
O24	O26	O31	O32	O34	O35	O36	O39	O41	O44	O46	O47	O48	O49	O52	O54	O55	O56	O58	O60	O61	O62	O65	O66	O71	O73	O78	O80	O87	O89	O90	O100	O102	O103	O104	O106	O109	O111	O117	O125	O127	O128	O129	O130	O131	O132	O134	O135	O137	O138	O141	O145	O147	O149	O151	O159	O160	O162	O164	O165	O171	O422	O423	O427	O428	O430	O431	O433	O434	O435	O436	O439	O440	O441	O442	O443	O444	O445	O447	O448	O449	O451	O452	O453	O454	
.P2ry12.Lst1	.P2ry12.Lst1	.P2ry12.Mtf2	.Adamts20.Rcn1	.Adamts20.Ptpn12.Gm10181	.P2ry12.Lst1	.Adamts20.Rcn1	.P2ry12.Lst1	.P2ry12.Lst1	.P2ry12.Mtf2	.P2ry12.Lst1	.Adamts20.Ptpn12.Mettl5	.P2ry12.Mtf2	.Adamts20.Ptpn12.Gm10181	.P2ry12.Mtf2	.P2ry12.Lst1	.P2ry12.Lst1	.Adamts20.Ptpn12.Mettl5	.Adamts20.Ptpn12.Mettl5	.P2ry12.Lst1	.P2ry12.Mtf2	.Adamts20.Rcn1	.P2ry12.Lst1	.P2ry12.Mtf2	.P2ry12.Lst1	.Adamts20.Ptpn12.Gm10181	.Adamts20.Ptpn12.Mettl5	.Adamts20.Ptpn12.Mettl5	.Adamts20.Ptpn12.Gm10181	.Adamts20.Rcn1	.P2ry12.Mtf2	.P2ry12.Lst1	.Adamts20.Ptpn12.Mettl5	.Adamts20.Ptpn12.Mettl5	.P2ry12.Mtf2	.P2ry12.Mtf2	.P2ry12.Lst1	.P2ry12.Lst1	.P2ry12.Lst1	.Adamts20.Rcn1	.P2ry12.Mtf2	.P2ry12.Lst1	.P2ry12.Lst1	.P2ry12.Mtf2	.P2ry12.Lst1	.Adamts20.Rcn1	.P2ry12.Lst1	.P2ry12.Mtf2	.P2ry12.Lst1	.P2ry12.Mtf2	.P2ry12.Mtf2	.P2ry12.Mtf2	.P2ry12.Mtf2	.P2ry12.Mtf2	.P2ry12.Mtf2	.P2ry12.Lst1	.P2ry12.Lst1	.P2ry12.Mtf2	.P2ry12.Mtf2	.P2ry12.Mtf2	.P2ry12.Lst1	.Adamts20.Ptpn12.Gm10181	.Adamts20.Ptpn12.Mettl5	.Adamts20.Ptpn12.Gm10181	.P2ry12.Mtf2	.Adamts20.Ptpn12.Mettl5	.Adamts20.Ptpn12.Mettl5	.Adamts20.Ptpn12.Gm10181	.Adamts20.Ptpn12.Gm10181	.P2ry12.Mtf2	.P2ry12.Mtf2	.Adamts20.Rcn1	.P2ry12.Lst1	.Adamts20.Ptpn12.Gm10181	.Adamts20.Ptpn12.Gm10181	.P2ry12.Lst1	.Adamts20.Ptpn12.Mettl5	.P2ry12.Mtf2	.Adamts20.Rcn1	.Adamts20.Rcn1	.P2ry12.Lst1	.P2ry12.Mtf2	.P2ry12.Lst1	.P2ry12.Lst1	.Adamts20.Ptpn12.Gm10181	
1.894367e+02	2.402857e+02	-7.513005e+00	-1.344894e+02	-1.609409e+02	2.694336e+02	-1.382530e+02	1.638780e+02	1.485010e+02	1.013576e+02	1.651499e+02	-1.020881e+02	1.245108e+02	-1.221832e+02	4.917204e+01	2.258411e+02	4.370206e+01	-1.930978e+02	-2.028068e+02	-1.621629e+02	-2.205521e+01	-1.578200e+02	1.616764e+02	-6.502283e+01	1.347336e+02	-1.372193e+02	-6.786816e+01	-7.279834e+01	-1.412510e+02	-1.299364e+02	-5.027811e+01	1.448902e+02	-1.020396e+02	-4.479322e+01	-2.106621e+02	1.292586e+02	1.879460e+02	1.785892e+02	1.802607e+02	-1.584662e+02	-4.426367e+00	1.115891e+02	9.424710e+01	4.732079e+00	2.542636e+02	-1.860995e+02	2.328159e+01	-8.068236e+01	2.133014e+02	-7.068943e+01	-1.064665e+02	7.118657e+01	-1.405391e+01	7.124002e+01	6.891427e+01	1.659085e+02	1.034073e+02	-7.023284e+01	-5.200826e+01	-1.200221e+01	2.500108e+02	-1.171572e+02	-7.959547e+01	-1.088784e+02	9.887167e+01	-1.860378e+01	-9.263955e+01	-1.177314e+02	-1.590191e+02	-2.029718e+01	-4.536175e+01	-1.389855e+02	1.584952e+02	-1.737540e+02	-1.012722e+02	1.040439e+01	-1.153097e+02	1.637422e+01	-1.658961e+02	-1.564643e+02	2.621946e+02	-3.029693e+01	6.153105e+01	6.722413e+01	-1.241312e+02	
3.802317e+01	4.270324e+01	-6.382024e+00	-1.096927e+02	1.586881e+01	2.245151e+01	-4.660943e+01	1.020013e+02	-6.252072e+00	1.770400e+01	1.602212e+01	-1.345805e+02	5.924391e+01	-5.852769e+01	8.578544e+01	-1.372984e+01	4.869620e+01	-9.239150e+01	-2.790262e+01	6.456050e+01	-1.182611e+02	-5.828027e+01	3.475577e+01	9.465681e+01	9.734251e+01	-2.226109e+01	-3.849120e+01	-6.945341e+00	-2.199978e+00	-8.307812e+01	-7.073649e+01	6.648783e+01	-1.006868e+02	-3.738362e+01	1.963806e+01	2.383013e+01	4.142087e+00	-1.300753e+01	-4.521812e+01	-8.100342e+01	5.559575e+01	9.488188e+01	6.244958e+01	1.966861e+01	6.129486e+01	-5.908970e+01	-7.306886e+01	1.599802e+01	1.739709e+01	4.505556e+01	4.295512e+01	1.068213e+02	9.353530e+01	6.397574e+01	8.584906e+01	6.634468e+01	-8.980318e+00	-9.690246e+01	1.499826e+00	-5.173532e+01	2.638558e+01	-1.675297e+00	-6.936747e+01	-7.273872e+01	3.179342e+01	-2.421391e+01	-2.044225e+01	-3.603174e+01	-3.568995e+01	2.542421e+01	2.952171e+01	-6.666353e+01	-4.071966e+01	-1.073022e+01	-4.949374e+01	1.100332e+02	7.826722e+01	-2.832258e+01	-1.311162e+02	-1.075169e+02	4.234887e+01	6.776975e+01	3.643555e+01	-3.557252e+00	2.646222e+01	
