Arhgdib	Cd37	Cd14	Spi1	Cd53	Fcgr3	Bcl2a1b	C1qa	Il1a	C1qc	C1qb	P2ry12	Grap	Ucp2	Pld4	Aif1	Fcer1g	Ccl6	Lst1	Cd52	Rhog	Ctss	Rrad	Ccl4	Itgb5	Evi2a	Ccl3	Csf1r	Msn	Trem2	Marcksl1	Ncf4	Inpp5d	Crybb1	Vamp8	Ccl2	Tmem119	Tyrobp	Gm43564	Tnni2	Ighm	Gpsm3	Siglech	Sash3	Lpcat2	Laptm5	Phka2	Srgn	BC049352	S100a13	
O24	O31	O32	O36	O39	O41	O44	O46	O47	O48	O49	O52	O54	O55	O56	O58	O60	O61	O62	O65	O66	O71	O73	O76	O78	O80	O87	O89	O90	O100	O102	O103	O104	O106	O109	O111	O113	O117	O125	O127	O128	O129	O130	O131	O132	O134	O135	O137	O141	O145	O147	O149	O151	O159	O160	O162	O164	O165	O171	O427	O430	O433	O434	O435	O439	O440	O454	
.C1qb.Arhgdib.Stmn3	.C1qb.Phka2	.Armc10	.Armc10	.C1qb.Arhgdib.Stmn3	.C1qb.Arhgdib.Stmn3	.C1qb.Phka2	.C1qb.Arhgdib.Stmn3	.C1qb.Phka2	.C1qb.Arhgdib.Stmn3	.Armc10	.C1qb.Phka2	.C1qb.Arhgdib.Stmn3	.C1qb.Arhgdib.Stmn3	.C1qb.Phka2	.C1qb.Phka2	.C1qb.Phka2	.C1qb.Arhgdib.Stmn3	.Armc10	.C1qb.Arhgdib.Stmn3	.C1qb.Phka2	.C1qb.Arhgdib.Stmn3	.Armc10	.Armc10	.C1qb.Phka2	.C1qb.Phka2	.Armc10	.Armc10	.C1qb.Phka2	.C1qb.Arhgdib.Stmn3	.Armc10	.C1qb.Phka2	.C1qb.Phka2	.C1qb.Arhgdib.Stmn3	.C1qb.Arhgdib.Stmn3	.C1qb.Arhgdib.Stmn3	.Armc10	.C1qb.Arhgdib.Gm43564	.Armc10	.C1qb.Arhgdib.Stmn3	.C1qb.Arhgdib.Stmn3	.C1qb.Arhgdib.Stmn3	.C1qb.Phka2	.C1qb.Arhgdib.Stmn3	.Armc10	.C1qb.Arhgdib.Stmn3	.C1qb.Phka2	.C1qb.Arhgdib.Stmn3	.C1qb.Arhgdib.Stmn3	.C1qb.Phka2	.C1qb.Phka2	.C1qb.Arhgdib.Stmn3	.C1qb.Phka2	.C1qb.Arhgdib.Stmn3	.C1qb.Arhgdib.Stmn3	.C1qb.Phka2	.C1qb.Phka2	.C1qb.Phka2	.C1qb.Arhgdib.Stmn3	.Armc10	.C1qb.Phka2	.Armc10	.Armc10	.C1qb.Phka2	.Armc10	.C1qb.Arhgdib.Stmn3	.Armc10	
8.776648e+01	8.957743e+00	-9.254860e+01	-7.225247e+01	9.737452e+01	1.057903e+02	1.885393e+01	7.813417e+01	-1.041389e+02	6.290131e+01	-7.534438e+01	6.605298e+00	1.167990e+02	4.862595e+01	-8.425196e+01	-1.147605e+02	-6.370360e+00	1.018850e+01	-7.591445e+01	7.934443e+01	1.019637e+01	6.857115e+01	-8.330459e+01	-9.457655e+01	-3.460994e+01	-3.988305e+01	-5.816102e+01	-6.058986e+01	1.590122e+00	8.103891e+01	-6.163417e+01	-2.896515e+01	-3.658964e+01	4.379968e+01	6.623925e+01	6.508066e+01	-9.386516e+01	5.777414e+01	-6.989505e+01	3.122633e+01	6.490639e+01	3.517366e+01	1.140627e+01	1.022500e+02	-8.700348e+01	2.861979e+01	-3.995240e+00	8.939490e+01	-1.262401e+01	-1.048296e+01	1.838384e+01	2.404802e+01	1.686268e+01	8.480574e+01	3.266577e+01	-3.558849e+01	-2.752923e+01	-1.548875e-01	1.003126e+02	-6.307977e+01	-1.031755e+01	-7.060540e+01	-4.820412e+01	-1.438810e+01	-8.170687e+01	5.035516e+01	-5.270709e+01	
6.841343e+01	-3.334688e+01	-7.567173e+01	-5.195245e+01	8.844108e+01	7.099561e+01	6.494386e+00	5.939070e+01	-2.868514e+01	1.750771e+01	-4.040196e+01	3.692721e+01	5.390043e+01	5.853201e+01	-1.340376e+01	-5.419620e+01	-6.238288e+01	5.974807e+01	-7.495629e+01	7.700772e+01	1.589276e+01	3.715675e+01	-4.955546e+01	-4.626705e+01	-3.548425e+01	-1.327923e+01	-6.925652e+01	-5.465264e+01	1.051149e+01	2.660708e+01	-1.543954e+01	-4.812437e+01	5.092003e+00	4.123833e+01	6.354744e+01	7.330374e+01	-5.946655e+01	9.216249e+01	-6.346614e+01	1.870978e+01	4.534359e+01	5.324068e+01	-2.279256e+01	4.721934e+01	-3.494524e+01	-9.146574e+00	-1.674710e+01	5.167101e+01	-8.432148e+00	2.287425e+01	-4.578899e+01	5.212709e+01	2.404201e+01	3.864481e+01	-3.118414e+01	-6.480649e+01	-9.773708e+00	-4.980743e+01	5.824355e+01	-4.136612e+01	-4.116314e+01	-2.800751e+01	-4.611113e+01	-2.695248e+01	-6.181443e+01	8.273764e+01	-2.889597e+01	
