Sst	Npas1	Layn	Ccna1	Coch	Ngf	Kcng4	Reln	Zcchc12	Cck	Lmo1	AW551984	Hbb-bs	Pthlh	Gabrd	Tac1	Hba-a2	Gm3488	Syt2	Gfra1	Rarres1	Qpct	Erbb4	F3	Cnr1	Cdh12	Fbln5	Ndnf	Hba-a1	Doc2a	Tll1	Adamtsl5	Cdh8	Kcnip2	Syt5	Parm1	Ctxn2	Grm1	Scn3b	Cox6a2	Rpl3-ps1	Tmem91	Nrg1	Gm8281	Pnoc	Grik1	Adcy2	Gm3164	Igf1	Cdc42ep5	Galnt18	Rgs6	Moxd1	Ramp2	Lxn	Calca	Nell1	Plch2	Ralyl	Clstn2	Chrm3	Gda	Gh	Cd200	Bex1	Tcap	Cd55	Ajap1	Synpr	Trpc3	Ptprz1	Adm	Drd2	Kcnf1	Cntnap4	Lin7a	Adgrl2	Grin3a	Serpina12	Gm3375	Klhl14	Lypd6b	Caln1	Bmper	C1ql1	Igsf21	Ccdc178	Trps1	Bex4	Chrm2	Plppr1	Egfl7	Lrrn1	Gm3252	Cav3	Sertm1	Fstl5	Hbb-bt	Npy	Syt16	A330070K13Rik	Gm5512	Pcdh18	Eya1	Cpne2	Nudt17	Adamts8	Stac	Chrna7	Gm45315	Pde1a	Sez6	Adamts15	Cd36	Ptpre	Sema6a	S100a10	Wnt5b	Slc17a7	Plpp4	Ppm1l	Smtn	Ifit3	Lamb1	Tceal7	Celf6	Gm19345	Siah3	Ighv1-12	Pparg	Fam43a	Nnmt	Ldoc1	Nog	Man1a	Gabrg3	Rftn1	Kcnh1	Ddit4l	St6gal1	Timp3	Rln1	Itpka	Wnt7a	Vwc2l	Gm3264	Trpm3	Gstm7	Hhatl	Hpse	
O24	O31	O32	O36	O39	O41	O44	O46	O47	O48	O49	O52	O54	O55	O56	O58	O60	O61	O62	O65	O66	O71	O73	O76	O78	O80	O87	O89	O90	O100	O102	O103	O104	O106	O109	O111	O113	O117	O125	O127	O128	O129	O130	O131	O132	O134	O135	O137	O141	O145	O147	O149	O151	O159	O160	O162	O164	O165	O171	O423	O427	O430	O433	O434	O435	O439	O440	O454	H2	H6	H9	H11	H12	H16	H20	H22	H26	H30	H31	H32	H33	H35	H38	H39	H42	H46	H48	H52	H53	H57	H60	Som5	Som6	Som7	Som9	Som11	Som14	Som17	Som43	Som45	Som47	Som48	Som105	Som109	Som115	Som116	Som124	Som126	Som127	Som128	Som131	Som134	Som137	Som138	
.Ngf.Sst	.Ngf.Kcng4.Ccl2	.Ngf.Sst	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Cd200	.Ngf.Sst	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Cd200	.Ngf.Sst	.Ngf.Sst	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Sst	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Cd200	.Ngf.Sst	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Sst	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Sst	.Ngf.Sst	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Cd200	.Ngf.Sst	.Ngf.Kcng4.Cd200	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Kcng4.Ccl2	.Ngf.Sst	.Npas1.Hba-a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Ngf.Sst	.Npas1.Rnf113a2	.Npas1.Hba-a2	.Npas1.Hba-a2	.Npas1.Hba-a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Hba-a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Hba-a2	.Npas1.Hba-a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Hba-a2	.Npas1.Hba-a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Hba-a2	.Npas1.Hba-a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Rnf113a2	.Npas1.Hba-a2	.Npas1.Hba-a2	
9.011557e+01	2.282541e+02	-1.948290e+02	-5.131370e+02	-8.033265e+01	-2.291824e+01	-2.586507e+02	-4.231631e+02	-4.677683e+02	7.882223e+02	8.322062e+01	-4.142364e+02	5.823443e+01	-3.861216e+01	-2.022182e+02	-2.737361e+02	5.448345e+01	1.542314e+02	1.371489e+01	-4.409153e+02	1.926279e+02	2.368434e+02	-2.595414e+02	1.347719e+02	-2.381764e+02	-5.915485e+02	-2.928334e+02	-7.101398e+02	-6.939235e+02	-5.115308e+02	-3.708663e+02	-5.795601e+02	-1.451873e+02	-3.607703e+02	-5.953775e+02	-2.963477e+02	-3.203397e+01	3.261480e+01	-3.680168e+02	-4.032636e+02	-4.453101e+02	-4.499088e+02	-4.503410e+02	1.030295e+02	-1.572435e+02	-4.760204e+02	-1.104716e+02	-1.844713e+02	-2.238344e+02	-5.070408e+02	-3.352458e+02	-3.504929e+02	-1.844296e+02	1.743672e+02	-2.589723e+02	-3.150532e+02	-4.018296e+02	-1.967066e+02	-3.748815e+02	-1.216637e+02	1.521392e+01	-3.106891e+02	5.673670e+01	-4.283316e+02	-4.344570e+01	-8.145580e+01	-1.437111e+02	9.881890e+01	1.260690e+02	3.108194e+02	6.505689e+02	3.012758e+02	3.088434e+02	4.484065e+02	3.758124e+02	2.795817e+01	2.289860e+02	7.282074e+01	3.779536e+02	3.550938e+02	2.008134e+02	3.013790e+02	2.346125e+02	1.414164e+02	1.536070e+02	5.441367e+02	3.285224e+02	3.895898e+02	4.026183e+02	3.599729e+02	6.163387e+02	-6.095292e+02	-1.512425e+00	4.865729e+02	4.352048e+02	5.550118e+02	2.542431e+02	5.749277e+02	6.209601e+02	6.074079e+02	4.590976e+02	3.155303e+02	2.360900e+02	5.857385e+01	3.298301e+02	1.566188e+02	4.344480e+02	3.751803e+02	2.103198e+02	3.366445e+02	-7.376619e+02	5.461955e+02	4.387651e+02	4.751500e+02	
2.753554e+02	5.396123e+02	-2.340657e+02	2.046588e+02	1.777006e+02	1.442029e+02	-9.551232e+01	-1.341159e+01	1.244187e+02	-8.628218e+02	4.761998e+02	4.086341e+02	4.214116e+02	5.172378e+02	2.883779e+01	4.131686e+02	5.742996e+02	3.337818e+02	9.333811e+02	-1.372738e+02	2.535938e+02	3.586541e+02	3.166778e+02	3.922030e+02	-2.233500e+02	3.704539e+01	4.995705e+02	7.031224e+01	1.348046e+02	8.622472e+01	-1.062676e+02	1.042113e+02	-1.564075e+02	2.403966e+01	2.192529e+02	6.082648e+00	4.290474e+02	4.880618e+02	-3.808517e+01	1.284266e+02	2.207002e+02	6.281917e+01	1.693380e+02	5.532190e+02	3.547345e+02	-5.052110e+01	4.260921e+02	3.985417e+02	-1.544178e+02	3.075917e+02	2.791262e+02	2.169227e+02	5.416580e+02	4.909906e+02	2.339098e+02	3.247708e+02	2.658953e+02	1.651566e+02	3.669092e+02	1.097533e+02	2.219835e+02	1.272187e+02	3.689986e+02	3.172733e+02	2.659166e+02	2.257158e+02	2.143741e+02	2.061378e+02	-5.556055e+02	-4.943465e+02	-2.227556e+02	-8.921405e+01	-3.577118e+02	1.017047e+02	-4.519437e+02	-5.307820e+02	-5.429922e+02	-4.324990e+02	-2.853834e+02	-1.441871e+02	-4.811528e+02	-5.653977e+02	-3.981134e+02	-4.463072e+02	-3.485512e+02	-1.353283e+02	-6.499463e+02	-9.762783e+01	-3.558292e+02	-5.572703e+02	-5.000024e+02	-2.735430e+02	-4.408567e+02	3.489980e+01	-6.151606e+02	-4.994139e+02	-4.514281e+02	-3.363512e+02	-1.166272e+02	-2.439202e+02	-4.153985e+02	-4.306029e+02	-3.068852e+02	-3.072812e+02	-2.352557e+02	-2.203957e+02	-1.609113e+02	1.772131e+01	-6.272781e+02	-1.861315e+01	3.267328e+02	-8.535663e+01	-2.394793e+02	-2.980752e+02	
