Sst	Npas1	Layn	Tac1	Ccna1	Ngf	Coch	Kcng4	Cck	Pthlh	Hbb-bs	Reln	Zcchc12	Gabrd	Erbb4	Syt2	Lmo1	Pvalb	AW551984	Gfra1	Grik1	Qpct	Galnt18	Gm3488	Cox6a2	
O24	O31	O32	O36	O39	O41	O44	O46	O47	O48	O49	O52	O54	O55	O56	O58	O60	O61	O62	O65	O66	O71	O73	O76	O78	O80	O87	O89	O90	O100	O102	O103	O104	O106	O109	O111	O113	O117	O125	O127	O128	O129	O130	O131	O132	O134	O135	O137	O141	O145	O147	O149	O151	O159	O160	O162	O164	O165	O171	O423	O427	O430	O433	O434	O435	O439	O440	O454	H2	H6	H9	H11	H12	H16	H20	H22	H26	H30	H31	H32	H33	H35	H38	H39	H42	H46	H48	H52	H53	H57	H60	Som5	Som6	Som7	Som9	Som11	Som14	Som17	Som43	Som45	Som47	Som48	Som105	Som109	Som115	Som116	Som124	Som126	Som127	Som128	Som131	Som134	Som137	Som138	
.Ngf.Sst	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Sst	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Tmem176a	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Tmem176a	.Ngf.Kcng4.Tmem176a	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Tmem176a	.Ngf.Sst	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Sst	.Ngf.Sst	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Sst	.Ngf.Sst	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Sst	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Tmem176a	.Ngf.Kcng4.Tmem176a	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Tmem176a	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Sst	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Sst	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Sst	.Ngf.Sst	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Sst	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Sst	.Ngf.Kcng4.Itfg1.Stxbp6	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Tmem176a	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Kcng4.Itfg1.Ccl2	.Ngf.Sst	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Fxyd6	.Npas1.Hbb-bs	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Fxyd6	.Npas1.Hbb-bs	.Npas1.Hbb-bs	.Npas1.Slc29a2.Pvalb	.Npas1.Slc29a2.Fxyd6	.Npas1.Hbb-bs	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Pvalb	.Npas1.Hbb-bs	.Npas1.Hbb-bs	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Pvalb	.Npas1.Slc29a2.Pvalb	.Npas1.Slc29a2.Pvalb	.Npas1.Slc29a2.Fxyd6	.Npas1.Hbb-bs	.Npas1.Slc29a2.Pvalb	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Pvalb	.Npas1.Slc29a2.Pvalb	.Npas1.Slc29a2.Pvalb	.Npas1.Slc29a2.Pvalb	.Npas1.Slc29a2.Pvalb	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Fxyd6	.Npas1.Hbb-bs	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Pvalb	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Fxyd6	.Npas1.Slc29a2.Pvalb	.Npas1.Slc29a2.Fxyd6	.Npas1.Hbb-bs	.Npas1.Slc29a2.Fxyd6	
3.644337e+01	-5.785303e+01	8.467026e+01	-3.183597e+01	-6.632569e+01	2.817343e+01	8.407007e+01	2.940865e+01	-2.964276e+01	-1.303930e+01	-4.400877e+01	6.963533e+00	7.486104e+00	-5.795538e+01	6.995647e+01	-5.169758e+01	-4.453680e+01	-6.038056e+00	1.647162e+01	3.599027e+01	6.637901e+01	4.662419e+01	1.071673e+02	-1.546541e+01	1.064743e+02	2.471303e+01	6.980681e+01	-8.020583e+01	2.988327e+01	-2.271018e+01	6.374397e+01	-4.775172e+01	1.145285e+02	5.267406e+01	4.423415e+01	5.960469e+01	-5.997064e+01	-4.758678e+01	3.534069e+01	-3.144223e+00	-5.459838e+01	-1.694993e+01	-1.443072e+01	-3.236837e+01	2.521512e+00	6.356914e+01	-5.788606e+01	-1.866850e+01	9.550407e+01	-4.452111e+01	-1.265116e+01	-4.701775e+01	8.387189e+01	-4.560091e+01	-8.621802e+01	-4.106418e+01	-1.692103e+01	9.213649e+01	2.626083e+00	-2.068299e+01	1.046594e+02	-3.383276e+00	1.848110e+01	-3.172740e+01	-2.395110e+01	1.263182e+02	1.159473e+02	5.913352e+01	-6.697151e+01	-4.322486e+01	5.777543e+01	-2.746208e+01	-7.515286e+01	1.013721e+01	-2.830133e+01	-1.921907e+01	-1.252172e+01	5.062724e+01	1.091736e+01	-4.087473e+01	-5.871243e+01	-4.255399e+01	-3.324093e+01	-8.077462e+01	-2.734272e+01	3.073313e+01	-2.355310e+01	-1.958619e+01	1.096556e+01	-2.618565e+01	-2.767354e+00	-5.236072e+01	3.556586e+01	2.677987e+01	-4.458568e+01	2.496624e+01	-1.954417e+01	9.396230e-01	4.029761e+01	3.917369e+01	-8.588182e+00	-4.615296e+01	-8.946955e+01	1.248490e+01	3.464865e+01	-8.786215e+01	5.233881e+00	-5.707820e+01	-6.045601e+01	2.243305e+01	1.791430e+01	4.241486e+01	-6.154306e+01	-5.509004e+01	
9.720003e+01	4.901026e+01	7.997227e+01	2.949776e+02	2.530770e+02	2.774663e+02	1.609974e+02	1.867850e+02	2.322359e+02	2.268631e+02	8.736151e+01	1.552587e+02	9.343151e+01	1.177010e+02	1.967172e+02	1.897348e+02	6.948353e+01	1.150457e+02	1.439469e+02	1.648556e+02	9.471485e+01	8.085283e+01	1.888876e+02	7.445154e+01	1.002638e+02	2.375722e+02	2.176986e+02	2.343367e+02	1.163078e+02	2.158329e+02	1.713792e+02	2.314587e+02	8.446008e+01	2.246665e+02	1.794287e+02	2.102436e+02	9.015668e+01	1.057350e+02	1.975245e+02	2.445362e+02	2.063468e+02	1.982021e+02	2.670842e+02	7.805865e+01	2.856869e+02	1.569014e+02	1.395188e+02	3.181875e+02	9.358429e+01	2.510253e+02	3.057761e+02	2.749907e+02	1.079458e+02	4.309202e+01	1.995406e+02	2.114580e+02	2.870113e+02	1.380600e+02	2.236781e+02	2.422501e+02	1.313331e+02	2.004113e+02	1.049050e+02	2.748332e+02	1.305633e+02	1.813250e+02	1.759683e+02	1.204852e+02	-2.929013e+02	-2.545296e+02	-1.862538e+02	-3.390456e+02	-2.780979e+02	-1.627379e+02	-3.105685e+02	-3.249391e+02	-2.269272e+02	-2.776487e+02	-2.825502e+02	-1.858397e+02	-2.490092e+02	-2.165241e+02	-2.879046e+02	-2.549308e+02	-2.310362e+02	-1.811268e+02	-1.969872e+02	-1.798987e+02	-2.645913e+02	-2.531023e+02	-2.749980e+02	-2.898942e+02	-3.049873e+02	-1.488744e+02	-2.395768e+02	-2.286806e+02	-2.716880e+02	-3.322142e+02	-1.578869e+02	-2.072013e+02	-2.584543e+02	-2.745786e+02	-2.911325e+02	-2.298675e+02	-2.755162e+02	-3.237773e+02	-3.081861e+02	-3.295431e+02	-2.747699e+02	-3.241243e+02	-2.075659e+02	-1.882532e+02	-3.506411e+02	-3.112897e+02	
